"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"AUT","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"AUT","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"AUT","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"AUT","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"AUT","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"AUT","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"AUT","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"AUT","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"AUT","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"AUT","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"AUT","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"AUT","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"AUT","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"AUT","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"AUT","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"AUT","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"AUT","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"AUT","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"AUT","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"AUT","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"AUT","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"AUT","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"AUT","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"AUT","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"AUT","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"AUT","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"AUT","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"AUT","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"AUT","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"AUT","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"AUT","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"AUT","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"AUT","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"AUT","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"AUT","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"AUT","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"AUT","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"AUT","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"KOR","STINT","TOT","PC_PA","Q","2001-Q1",5.946667,
"KOR","STINT","TOT","PC_PA","Q","2001-Q2",5.78,
"KOR","STINT","TOT","PC_PA","Q","2001-Q3",4.966667,
"KOR","STINT","TOT","PC_PA","Q","2001-Q4",4.576667,
"KOR","STINT","TOT","PC_PA","Q","2002-Q1",4.656667,
"KOR","STINT","TOT","PC_PA","Q","2002-Q2",4.816667,
"KOR","STINT","TOT","PC_PA","Q","2002-Q3",4.84,
"KOR","STINT","TOT","PC_PA","Q","2002-Q4",4.906667,
"KOR","STINT","TOT","PC_PA","Q","2003-Q1",4.666667,
"KOR","STINT","TOT","PC_PA","Q","2003-Q2",4.43,
"KOR","STINT","TOT","PC_PA","Q","2003-Q3",3.96,
"KOR","STINT","TOT","PC_PA","Q","2003-Q4",4.166667,
"KOR","STINT","TOT","PC_PA","Q","2004-Q1",4.09,
"KOR","STINT","TOT","PC_PA","Q","2004-Q2",3.906667,
"KOR","STINT","TOT","PC_PA","Q","2004-Q3",3.71,
"KOR","STINT","TOT","PC_PA","Q","2004-Q4",3.443333,
"KOR","STINT","TOT","PC_PA","Q","2005-Q1",3.536667,
"KOR","STINT","TOT","PC_PA","Q","2005-Q2",3.513333,
"KOR","STINT","TOT","PC_PA","Q","2005-Q3",3.57,
"KOR","STINT","TOT","PC_PA","Q","2005-Q4",3.976667,
"KOR","STINT","TOT","PC_PA","Q","2006-Q1",4.223333,
"KOR","STINT","TOT","PC_PA","Q","2006-Q2",4.386667,
"KOR","STINT","TOT","PC_PA","Q","2006-Q3",4.65,
"KOR","STINT","TOT","PC_PA","Q","2006-Q4",4.643333,
"KOR","STINT","TOT","PC_PA","Q","2007-Q1",4.936666,
"KOR","STINT","TOT","PC_PA","Q","2007-Q2",5.006667,
"KOR","STINT","TOT","PC_PA","Q","2007-Q3",5.2,
"KOR","STINT","TOT","PC_PA","Q","2007-Q4",5.5,
"KOR","STINT","TOT","PC_PA","Q","2008-Q1",5.446667,
"KOR","STINT","TOT","PC_PA","Q","2008-Q2",5.366667,
"KOR","STINT","TOT","PC_PA","Q","2008-Q3",5.693333,
"KOR","STINT","TOT","PC_PA","Q","2008-Q4",5.443333,
"KOR","STINT","TOT","PC_PA","Q","2009-Q1",2.79,
"KOR","STINT","TOT","PC_PA","Q","2009-Q2",2.413333,
"KOR","STINT","TOT","PC_PA","Q","2009-Q3",2.51,
"KOR","STINT","TOT","PC_PA","Q","2009-Q4",2.8,
"KOR","STINT","TOT","PC_PA","Q","2010-Q1",2.863333,
"KOR","STINT","TOT","PC_PA","Q","2010-Q2",2.47,
"KOR","STINT","TOT","PC_PA","Q","2010-Q3",2.623333,
"KOR","STINT","TOT","PC_PA","Q","2010-Q4",2.73,
"KOR","STINT","TOT","PC_PA","Q","2011-Q1",3.136667,
"KOR","STINT","TOT","PC_PA","Q","2011-Q2",3.463333,
"KOR","STINT","TOT","PC_PA","Q","2011-Q3",3.586667,
"KOR","STINT","TOT","PC_PA","Q","2011-Q4",3.563333,
"KOR","STINT","TOT","PC_PA","Q","2012-Q1",3.54,
"KOR","STINT","TOT","PC_PA","Q","2012-Q2",3.54,
"KOR","STINT","TOT","PC_PA","Q","2012-Q3",3.223333,
"KOR","STINT","TOT","PC_PA","Q","2012-Q4",2.886667,
"KOR","STINT","TOT","PC_PA","Q","2013-Q1",2.833333,
"KOR","STINT","TOT","PC_PA","Q","2013-Q2",2.736667,
"KOR","STINT","TOT","PC_PA","Q","2013-Q3",2.666667,
"KOR","STINT","TOT","PC_PA","Q","2013-Q4",2.653333,
"KOR","STINT","TOT","PC_PA","Q","2014-Q1",2.65,
"KOR","STINT","TOT","PC_PA","Q","2014-Q2",2.65,
"KOR","STINT","TOT","PC_PA","Q","2014-Q3",2.505667,
"KOR","STINT","TOT","PC_PA","Q","2014-Q4",2.16,
"KOR","STINT","TOT","PC_PA","Q","2015-Q1",2.066667,
"KOR","STINT","TOT","PC_PA","Q","2015-Q2",1.77,
"KOR","STINT","TOT","PC_PA","Q","2015-Q3",1.63,
"KOR","STINT","TOT","PC_PA","Q","2015-Q4",1.613333,
"KOR","STINT","TOT","PC_PA","Q","2016-Q1",1.646667,
"KOR","STINT","TOT","PC_PA","Q","2016-Q2",1.54,
"KOR","STINT","TOT","PC_PA","Q","2016-Q3",1.35,
"KOR","STINT","TOT","PC_PA","Q","2016-Q4",1.436667,
"KOR","STINT","TOT","PC_PA","Q","2017-Q1",1.49,
"KOR","STINT","TOT","PC_PA","Q","2017-Q2",1.4,
"KOR","STINT","TOT","PC_PA","Q","2017-Q3",1.386667,
"KOR","STINT","TOT","PC_PA","Q","2017-Q4",1.496667,
"KOR","STINT","TOT","PC_PA","Q","2018-Q1",1.653333,
"KOR","STINT","TOT","PC_PA","Q","2018-Q2",1.65,
"ESP","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"ESP","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"ESP","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"ESP","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"ESP","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"ESP","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"ESP","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"ESP","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"ESP","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"ESP","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"ESP","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"ESP","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"ESP","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"ESP","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"ESP","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"ESP","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"ESP","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"ESP","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"ESP","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"ESP","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"ESP","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"ESP","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"ESP","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"ESP","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"ESP","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"ESP","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"ESP","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"ESP","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"ESP","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"ESP","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"ESP","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"ESP","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"ESP","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"ESP","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"ESP","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"ESP","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"ESP","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"ESP","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"ESP","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"ESP","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"ESP","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"ESP","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"ESP","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"ESP","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"ESP","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"ESP","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"ESP","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"ESP","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"ESP","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"ESP","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"ESP","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"ESP","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"ESP","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"ESP","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"ESP","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"ESP","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"ESP","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"ESP","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"ESP","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"ESP","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"ESP","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"ESP","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"ESP","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"ESP","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"ESP","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"ESP","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"ESP","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"ESP","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"ESP","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"ESP","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"EST","STINT","TOT","PC_PA","Q","2001-Q1",5.983333,
"EST","STINT","TOT","PC_PA","Q","2001-Q2",5.62,
"EST","STINT","TOT","PC_PA","Q","2001-Q3",5.3,
"EST","STINT","TOT","PC_PA","Q","2001-Q4",4.35,
"EST","STINT","TOT","PC_PA","Q","2002-Q1",3.97,
"EST","STINT","TOT","PC_PA","Q","2002-Q2",3.943333,
"EST","STINT","TOT","PC_PA","Q","2002-Q3",3.883333,
"EST","STINT","TOT","PC_PA","Q","2002-Q4",3.723333,
"EST","STINT","TOT","PC_PA","Q","2003-Q1",3.403333,
"EST","STINT","TOT","PC_PA","Q","2003-Q2",3.026667,
"EST","STINT","TOT","PC_PA","Q","2003-Q3",2.61,
"EST","STINT","TOT","PC_PA","Q","2003-Q4",2.61,
"EST","STINT","TOT","PC_PA","Q","2004-Q1",2.613333,
"EST","STINT","TOT","PC_PA","Q","2004-Q2",2.55,
"EST","STINT","TOT","PC_PA","Q","2004-Q3",2.41,
"EST","STINT","TOT","PC_PA","Q","2004-Q4",2.41,
"EST","STINT","TOT","PC_PA","Q","2005-Q1",2.4,
"EST","STINT","TOT","PC_PA","Q","2005-Q2",2.376667,
"EST","STINT","TOT","PC_PA","Q","2005-Q3",2.326667,
"EST","STINT","TOT","PC_PA","Q","2005-Q4",2.41,
"EST","STINT","TOT","PC_PA","Q","2006-Q1",2.7,
"EST","STINT","TOT","PC_PA","Q","2006-Q2",2.963333,
"EST","STINT","TOT","PC_PA","Q","2006-Q3",3.3,
"EST","STINT","TOT","PC_PA","Q","2006-Q4",3.68,
"EST","STINT","TOT","PC_PA","Q","2007-Q1",3.966667,
"EST","STINT","TOT","PC_PA","Q","2007-Q2",4.616667,
"EST","STINT","TOT","PC_PA","Q","2007-Q3",4.96,
"EST","STINT","TOT","PC_PA","Q","2007-Q4",5.936666,
"EST","STINT","TOT","PC_PA","Q","2008-Q1",6.666667,
"EST","STINT","TOT","PC_PA","Q","2008-Q2",6.376667,
"EST","STINT","TOT","PC_PA","Q","2008-Q3",6.353333,
"EST","STINT","TOT","PC_PA","Q","2008-Q4",7.26,
"EST","STINT","TOT","PC_PA","Q","2009-Q1",7.096667,
"EST","STINT","TOT","PC_PA","Q","2009-Q2",6.326667,
"EST","STINT","TOT","PC_PA","Q","2009-Q3",5.863333,
"EST","STINT","TOT","PC_PA","Q","2009-Q4",4.42,
"EST","STINT","TOT","PC_PA","Q","2010-Q1",2.24,
"EST","STINT","TOT","PC_PA","Q","2010-Q2",1.643333,
"EST","STINT","TOT","PC_PA","Q","2010-Q3",1.283333,
"EST","STINT","TOT","PC_PA","Q","2010-Q4",1.113333,
"EST","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"EST","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"EST","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"EST","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"EST","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"EST","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"EST","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"EST","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"EST","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"EST","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"EST","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"EST","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"EST","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"EST","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"EST","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"EST","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"EST","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"EST","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"EST","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"EST","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"EST","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"EST","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"EST","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"EST","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"EST","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"EST","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"EST","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"EST","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"EST","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"EST","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"POL","STINT","TOT","PC_PA","Q","2001-Q1",18.17333,
"POL","STINT","TOT","PC_PA","Q","2001-Q2",16.8,
"POL","STINT","TOT","PC_PA","Q","2001-Q3",15.15667,
"POL","STINT","TOT","PC_PA","Q","2001-Q4",12.73333,
"POL","STINT","TOT","PC_PA","Q","2002-Q1",10.4,
"POL","STINT","TOT","PC_PA","Q","2002-Q2",9.556666,
"POL","STINT","TOT","PC_PA","Q","2002-Q3",8.25,
"POL","STINT","TOT","PC_PA","Q","2002-Q4",6.883333,
"POL","STINT","TOT","PC_PA","Q","2003-Q1",6.24,
"POL","STINT","TOT","PC_PA","Q","2003-Q2",5.543334,
"POL","STINT","TOT","PC_PA","Q","2003-Q3",5.206666,
"POL","STINT","TOT","PC_PA","Q","2003-Q4",5.763333,
"POL","STINT","TOT","PC_PA","Q","2004-Q1",5.483333,
"POL","STINT","TOT","PC_PA","Q","2004-Q2",5.966667,
"POL","STINT","TOT","PC_PA","Q","2004-Q3",6.773334,
"POL","STINT","TOT","PC_PA","Q","2004-Q4",6.75,
"POL","STINT","TOT","PC_PA","Q","2005-Q1",6.276667,
"POL","STINT","TOT","PC_PA","Q","2005-Q2",5.31,
"POL","STINT","TOT","PC_PA","Q","2005-Q3",4.59,
"POL","STINT","TOT","PC_PA","Q","2005-Q4",4.616667,
"POL","STINT","TOT","PC_PA","Q","2006-Q1",4.243333,
"POL","STINT","TOT","PC_PA","Q","2006-Q2",4.163333,
"POL","STINT","TOT","PC_PA","Q","2006-Q3",4.196667,
"POL","STINT","TOT","PC_PA","Q","2006-Q4",4.2,
"POL","STINT","TOT","PC_PA","Q","2007-Q1",4.216667,
"POL","STINT","TOT","PC_PA","Q","2007-Q2",4.428333,
"POL","STINT","TOT","PC_PA","Q","2007-Q3",4.95,
"POL","STINT","TOT","PC_PA","Q","2007-Q4",5.483333,
"POL","STINT","TOT","PC_PA","Q","2008-Q1",5.913333,
"POL","STINT","TOT","PC_PA","Q","2008-Q2",6.49,
"POL","STINT","TOT","PC_PA","Q","2008-Q3",6.563334,
"POL","STINT","TOT","PC_PA","Q","2008-Q4",6.43,
"POL","STINT","TOT","PC_PA","Q","2009-Q1",4.513333,
"POL","STINT","TOT","PC_PA","Q","2009-Q2",4.453333,
"POL","STINT","TOT","PC_PA","Q","2009-Q3",4.176667,
"POL","STINT","TOT","PC_PA","Q","2009-Q4",4.213333,
"POL","STINT","TOT","PC_PA","Q","2010-Q1",4.146667,
"POL","STINT","TOT","PC_PA","Q","2010-Q2",3.863333,
"POL","STINT","TOT","PC_PA","Q","2010-Q3",3.823333,
"POL","STINT","TOT","PC_PA","Q","2010-Q4",3.893333,
"POL","STINT","TOT","PC_PA","Q","2011-Q1",4.146667,
"POL","STINT","TOT","PC_PA","Q","2011-Q2",4.48,
"POL","STINT","TOT","PC_PA","Q","2011-Q3",4.73,
"POL","STINT","TOT","PC_PA","Q","2011-Q4",4.956666,
"POL","STINT","TOT","PC_PA","Q","2012-Q1",4.968233,
"POL","STINT","TOT","PC_PA","Q","2012-Q2",5.063334,
"POL","STINT","TOT","PC_PA","Q","2012-Q3",5.023334,
"POL","STINT","TOT","PC_PA","Q","2012-Q4",4.443333,
"POL","STINT","TOT","PC_PA","Q","2013-Q1",3.69,
"POL","STINT","TOT","PC_PA","Q","2013-Q2",2.85,
"POL","STINT","TOT","PC_PA","Q","2013-Q3",2.69,
"POL","STINT","TOT","PC_PA","Q","2013-Q4",2.673333,
"POL","STINT","TOT","PC_PA","Q","2014-Q1",2.71,
"POL","STINT","TOT","PC_PA","Q","2014-Q2",2.706667,
"POL","STINT","TOT","PC_PA","Q","2014-Q3",2.513333,
"POL","STINT","TOT","PC_PA","Q","2014-Q4",2.026667,
"POL","STINT","TOT","PC_PA","Q","2015-Q1",1.82,
"POL","STINT","TOT","PC_PA","Q","2015-Q2",1.683333,
"POL","STINT","TOT","PC_PA","Q","2015-Q3",1.723333,
"POL","STINT","TOT","PC_PA","Q","2015-Q4",1.726667,
"POL","STINT","TOT","PC_PA","Q","2016-Q1",1.683333,
"POL","STINT","TOT","PC_PA","Q","2016-Q2",1.686667,
"POL","STINT","TOT","PC_PA","Q","2016-Q3",1.71,
"POL","STINT","TOT","PC_PA","Q","2016-Q4",1.726667,
"POL","STINT","TOT","PC_PA","Q","2017-Q1",1.73,
"POL","STINT","TOT","PC_PA","Q","2017-Q2",1.73,
"POL","STINT","TOT","PC_PA","Q","2017-Q3",1.73,
"POL","STINT","TOT","PC_PA","Q","2017-Q4",1.726667,
"POL","STINT","TOT","PC_PA","Q","2018-Q1",1.713333,
"POL","STINT","TOT","PC_PA","Q","2018-Q2",1.7,
"ITA","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"ITA","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"ITA","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"ITA","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"ITA","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"ITA","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"ITA","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"ITA","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"ITA","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"ITA","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"ITA","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"ITA","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"ITA","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"ITA","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"ITA","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"ITA","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"ITA","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"ITA","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"ITA","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"ITA","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"ITA","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"ITA","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"ITA","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"ITA","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"ITA","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"ITA","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"ITA","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"ITA","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"ITA","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"ITA","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"ITA","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"ITA","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"ITA","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"ITA","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"ITA","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"ITA","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"ITA","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"ITA","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"ITA","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"ITA","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"ITA","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"ITA","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"ITA","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"ITA","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"ITA","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"ITA","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"ITA","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"ITA","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"ITA","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"ITA","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"ITA","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"ITA","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"ITA","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"ITA","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"ITA","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"ITA","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"ITA","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"ITA","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"ITA","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"ITA","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"ITA","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"ITA","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"ITA","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"ITA","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"ITA","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"ITA","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"ITA","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"ITA","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"ITA","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"ITA","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"SVN","STINT","TOT","PC_PA","Q","2002-Q1",7.803333,
"SVN","STINT","TOT","PC_PA","Q","2002-Q2",8.466666,
"SVN","STINT","TOT","PC_PA","Q","2002-Q3",8.633333,
"SVN","STINT","TOT","PC_PA","Q","2002-Q4",7.2,
"SVN","STINT","TOT","PC_PA","Q","2003-Q1",7.58,
"SVN","STINT","TOT","PC_PA","Q","2003-Q2",6.83,
"SVN","STINT","TOT","PC_PA","Q","2003-Q3",6.47,
"SVN","STINT","TOT","PC_PA","Q","2003-Q4",6.246666,
"SVN","STINT","TOT","PC_PA","Q","2004-Q1",5.81,
"SVN","STINT","TOT","PC_PA","Q","2004-Q2",4.736667,
"SVN","STINT","TOT","PC_PA","Q","2004-Q3",4.036667,
"SVN","STINT","TOT","PC_PA","Q","2004-Q4",4.07,
